Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,Customer_Type,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Status,Payment_Method
104310,2025-05-13,2025-05-18,Printer,Office Supplies,XYZ Traders,Chennai WH,Lucknow,Wholesale,17,15000,255000,2037,Delivered,Credit Card
104311,2025-11-22,2025-11-25,Monitor,Electronics,Tech World,Chennai WH,Chennai,Wholesale,7,12000,84000,2444,Delivered,Debit Card
104312,2025-12-05,2025-12-08,Monitor,Electronics,XYZ Traders,Chennai WH,Mumbai,Retail,15,12000,180000,1482,Delivered,Cash
104313,2025-02-06,2025-02-12,Router,Networking,Prime Distributors,Chennai WH,Hyderabad,Retail,4,3500,14000,1359,Delivered,Credit Card
104314,2025-04-30,2025-05-03,Desktop,Electronics,ABC Suppliers,Hyderabad WH,Lucknow,Wholesale,12,45000,540000,2115,Delivered,Credit Card
104315,2025-07-28,2025-08-04,SSD,Storage,Prime Distributors,Mumbai WH,Hyderabad,Retail,3,5500,16500,1985,Delivered,Debit Card
104316,2025-03-10,2025-03-11,Office Chair,Furniture,Tech World,Hyderabad WH,Chennai,Wholesale,13,8500,110500,1336,Cancelled,UPI
104317,2025-09-01,2025-09-08,Monitor,Electronics,XYZ Traders,Delhi WH,Ahmedabad,Retail,13,12000,156000,1425,Delivered,Debit Card
104318,2025-08-30,2025-09-04,Laptop,Electronics,Tech World,Mumbai WH,Mumbai,Retail,18,55000,990000,298,In Transit,UPI
104319,2025-07-13,2025-07-16,Hard Disk,Storage,XYZ Traders,Delhi WH,Ahmedabad,Wholesale,20,4200,84000,593,In Transit,Cash
104320,2025-08-09,2025-08-14,Scanner,Office Supplies,ABC Suppliers,Hyderabad WH,Pune,Retail,4,12000,48000,936,Delayed,UPI
104321,2025-07-27,2025-08-03,Desktop,Electronics,ABC Suppliers,Chennai WH,Kolkata,Retail,3,45000,135000,758,Delivered,Debit Card
104322,2025-03-20,2025-03-25,Mouse,Accessories,Tech World,Hyderabad WH,Pune,Wholesale,4,700,2800,1730,Delivered,Debit Card
104323,2025-12-16,2025-12-23,Switch,Networking,Tech World,Chennai WH,Chennai,Retail,20,6000,120000,1376,Cancelled,Debit Card
104324,2025-05-14,2025-05-18,Office Desk,Furniture,ABC Suppliers,Chennai WH,Bangalore,Retail,16,15000,240000,1241,Delivered,Debit Card
104325,2025-09-02,2025-09-06,Scanner,Office Supplies,Prime Distributors,Delhi WH,Mumbai,Wholesale,14,12000,168000,2311,Delivered,UPI
104326,2025-04-03,2025-04-06,Monitor,Electronics,ABC Suppliers,Mumbai WH,Delhi,Retail,15,12000,180000,1364,In Transit,Net Banking
104327,2025-07-16,2025-07-17,Mouse,Accessories,ABC Suppliers,Mumbai WH,Jaipur,Retail,5,700,3500,805,Delivered,Net Banking
104328,2025-10-21,2025-10-25,Laptop,Electronics,ABC Suppliers,Bangalore WH,Ahmedabad,Retail,1,55000,55000,294,Delivered,Credit Card
104329,2025-09-30,2025-10-06,Office Desk,Furniture,Tech World,Delhi WH,Chennai,Retail,5,15000,75000,2246,In Transit,Credit Card
104330,2025-07-18,2025-07-21,Scanner,Office Supplies,Global Supply,Hyderabad WH,Bangalore,Wholesale,3,12000,36000,2873,In Transit,Cash
104331,2025-05-27,2025-05-30,Keyboard,Accessories,Tech World,Delhi WH,Pune,Retail,9,900,8100,1742,In Transit,Debit Card
104332,2025-01-14,2025-01-21,Scanner,Office Supplies,Prime Distributors,Mumbai WH,Ahmedabad,Retail,4,12000,48000,659,Delivered,Cash
104333,2025-06-04,2025-06-05,Switch,Networking,XYZ Traders,Hyderabad WH,Chennai,Wholesale,18,6000,108000,2598,Delivered,UPI
104334,2025-03-10,2025-03-15,Printer,Office Supplies,XYZ Traders,Hyderabad WH,Hyderabad,Retail,8,15000,120000,1969,Delivered,UPI
104335,2025-08-08,2025-08-11,Switch,Networking,Tech World,Mumbai WH,Mumbai,Wholesale,13,6000,78000,2956,Delivered,Debit Card
104336,2025-04-24,2025-04-25,Projector,Electronics,Prime Distributors,Hyderabad WH,Jaipur,Retail,9,40000,360000,1501,Cancelled,Credit Card
104337,2025-08-23,2025-08-30,Desktop,Electronics,ABC Suppliers,Hyderabad WH,Mumbai,Retail,10,45000,450000,2351,In Transit,UPI
104338,2025-11-27,2025-11-30,Webcam,Accessories,Global Supply,Mumbai WH,Bangalore,Retail,6,2500,15000,224,Delivered,Credit Card
104339,2025-09-28,2025-09-29,Office Chair,Furniture,XYZ Traders,Mumbai WH,Kolkata,Wholesale,9,8500,76500,2343,Delivered,Net Banking
104340,2025-04-24,2025-04-27,Webcam,Accessories,Global Supply,Mumbai WH,Lucknow,Wholesale,5,2500,12500,2767,Delayed,Cash
104341,2025-05-23,2025-05-27,SSD,Storage,ABC Suppliers,Chennai WH,Hyderabad,Wholesale,18,5500,99000,2556,Delivered,UPI
104342,2025-06-17,2025-06-22,Hard Disk,Storage,Global Supply,Bangalore WH,Chennai,Retail,2,4200,8400,1454,Cancelled,Cash
104343,2025-11-21,2025-11-23,SSD,Storage,Global Supply,Hyderabad WH,Mumbai,Wholesale,10,5500,55000,620,Delivered,Credit Card
104344,2025-06-27,2025-07-04,Desktop,Electronics,Global Supply,Mumbai WH,Chennai,Wholesale,5,45000,225000,922,Delivered,Cash
104345,2025-09-21,2025-09-28,Printer,Office Supplies,Tech World,Hyderabad WH,Lucknow,Wholesale,4,15000,60000,2746,Delivered,Debit Card
104346,2025-12-09,2025-12-14,Mouse,Accessories,Tech World,Chennai WH,Lucknow,Wholesale,7,700,4900,1523,Delivered,UPI
104347,2025-10-27,2025-11-02,Keyboard,Accessories,Prime Distributors,Mumbai WH,Kolkata,Wholesale,12,900,10800,282,Delivered,UPI
104348,2025-04-02,2025-04-08,Desktop,Electronics,XYZ Traders,Mumbai WH,Pune,Retail,19,45000,855000,2576,Delivered,Credit Card
104349,2025-08-24,2025-08-30,Switch,Networking,Prime Distributors,Bangalore WH,Ahmedabad,Retail,18,6000,108000,1316,Delivered,UPI
104350,2025-10-03,2025-10-08,Webcam,Accessories,XYZ Traders,Chennai WH,Jaipur,Wholesale,4,2500,10000,2630,Delivered,Credit Card
104351,2025-09-13,2025-09-18,Webcam,Accessories,XYZ Traders,Delhi WH,Ahmedabad,Wholesale,19,2500,47500,993,Delivered,Cash
104352,2025-06-23,2025-06-29,Switch,Networking,ABC Suppliers,Hyderabad WH,Lucknow,Retail,6,6000,36000,530,Delivered,Net Banking
104353,2025-05-20,2025-05-24,SSD,Storage,XYZ Traders,Delhi WH,Lucknow,Wholesale,8,5500,44000,1453,In Transit,UPI
104354,2025-10-29,2025-10-31,Laptop,Electronics,Prime Distributors,Chennai WH,Bangalore,Wholesale,8,55000,440000,892,In Transit,Credit Card
104355,2025-11-23,2025-11-30,Router,Networking,Prime Distributors,Bangalore WH,Mumbai,Retail,16,3500,56000,2059,In Transit,Credit Card
104356,2025-03-09,2025-03-12,Keyboard,Accessories,ABC Suppliers,Hyderabad WH,Jaipur,Retail,14,900,12600,2169,In Transit,Cash
104357,2025-03-24,2025-03-31,Router,Networking,Tech World,Hyderabad WH,Lucknow,Retail,6,3500,21000,2119,In Transit,Cash
104358,2025-12-12,2025-12-18,Hard Disk,Storage,ABC Suppliers,Delhi WH,Lucknow,Wholesale,17,4200,71400,870,Delayed,Net Banking
104359,2025-08-06,2025-08-13,Keyboard,Accessories,Global Supply,Mumbai WH,Chennai,Wholesale,9,900,8100,1257,Delivered,Net Banking
104360,2025-01-02,2025-01-03,Monitor,Electronics,XYZ Traders,Bangalore WH,Kolkata,Wholesale,11,12000,132000,670,Delivered,Debit Card
104361,2025-04-02,2025-04-05,Printer,Office Supplies,Prime Distributors,Bangalore WH,Hyderabad,Retail,4,15000,60000,653,Delivered,UPI
104362,2025-06-16,2025-06-17,Hard Disk,Storage,Prime Distributors,Bangalore WH,Mumbai,Wholesale,13,4200,54600,986,Delivered,Debit Card
104363,2025-11-04,2025-11-11,Scanner,Office Supplies,ABC Suppliers,Hyderabad WH,Chennai,Retail,15,12000,180000,1861,Delivered,Credit Card
104364,2025-03-30,2025-04-02,Desktop,Electronics,ABC Suppliers,Chennai WH,Mumbai,Wholesale,17,45000,765000,2814,Delivered,Cash
104365,2025-04-24,2025-04-28,Laptop,Electronics,Tech World,Chennai WH,Hyderabad,Retail,18,55000,990000,2194,Delivered,Cash
104366,2025-11-21,2025-11-25,Hard Disk,Storage,Prime Distributors,Chennai WH,Delhi,Wholesale,10,4200,42000,380,Delivered,Net Banking
104367,2025-11-23,2025-11-27,Keyboard,Accessories,XYZ Traders,Hyderabad WH,Hyderabad,Wholesale,12,900,10800,2019,Delayed,Credit Card
104368,2025-04-25,2025-05-02,Projector,Electronics,XYZ Traders,Bangalore WH,Pune,Wholesale,17,40000,680000,2278,Delivered,Debit Card
104369,2025-07-30,2025-08-01,Mouse,Accessories,XYZ Traders,Hyderabad WH,Bangalore,Retail,9,700,6300,2777,Delayed,Cash
104370,2025-03-27,2025-04-01,Switch,Networking,Prime Distributors,Bangalore WH,Pune,Wholesale,5,6000,30000,314,Delivered,UPI
104371,2025-04-14,2025-04-18,Laptop,Electronics,Prime Distributors,Bangalore WH,Bangalore,Retail,4,55000,220000,558,Delivered,Debit Card
104372,2025-06-05,2025-06-11,Laptop,Electronics,ABC Suppliers,Mumbai WH,Kolkata,Retail,11,55000,605000,1712,Delivered,Net Banking
104373,2025-07-13,2025-07-19,Desktop,Electronics,Tech World,Chennai WH,Chennai,Retail,6,45000,270000,2234,Delivered,UPI
104374,2025-06-17,2025-06-21,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Lucknow,Wholesale,18,4200,75600,2434,Delivered,Credit Card
104375,2025-05-17,2025-05-18,Webcam,Accessories,ABC Suppliers,Hyderabad WH,Mumbai,Retail,14,2500,35000,1158,Delivered,UPI
104376,2025-06-21,2025-06-24,Keyboard,Accessories,Tech World,Hyderabad WH,Bangalore,Wholesale,6,900,5400,2344,Delivered,Cash
104377,2025-10-01,2025-10-03,Monitor,Electronics,Tech World,Delhi WH,Hyderabad,Wholesale,1,12000,12000,1717,Delayed,UPI
104378,2025-01-22,2025-01-29,Mouse,Accessories,Prime Distributors,Delhi WH,Bangalore,Wholesale,17,700,11900,2112,Delivered,Credit Card
104379,2025-06-08,2025-06-12,Router,Networking,Tech World,Hyderabad WH,Ahmedabad,Wholesale,15,3500,52500,2720,Delivered,Debit Card
104380,2025-04-15,2025-04-20,Hard Disk,Storage,ABC Suppliers,Delhi WH,Jaipur,Wholesale,15,4200,63000,974,Delivered,Net Banking
104381,2025-02-12,2025-02-18,Scanner,Office Supplies,Global Supply,Hyderabad WH,Hyderabad,Retail,4,12000,48000,1391,Delayed,Net Banking
104382,2025-09-11,2025-09-17,Printer,Office Supplies,Global Supply,Bangalore WH,Chennai,Retail,20,15000,300000,1715,Delivered,UPI
104383,2025-01-12,2025-01-15,Router,Networking,Tech World,Chennai WH,Chennai,Wholesale,6,3500,21000,2772,Delivered,Debit Card
104384,2025-10-08,2025-10-12,Printer,Office Supplies,Tech World,Hyderabad WH,Delhi,Wholesale,17,15000,255000,2894,Delivered,Net Banking
104385,2025-01-05,2025-01-06,Office Desk,Furniture,ABC Suppliers,Bangalore WH,Delhi,Wholesale,16,15000,240000,523,In Transit,Cash
104386,2025-11-18,2025-11-22,Office Chair,Furniture,ABC Suppliers,Bangalore WH,Kolkata,Wholesale,4,8500,34000,1689,Delivered,Net Banking
104387,2025-06-27,2025-07-04,Keyboard,Accessories,Prime Distributors,Hyderabad WH,Lucknow,Retail,15,900,13500,2633,Delivered,Credit Card
104388,2025-04-05,2025-04-12,Router,Networking,Tech World,Delhi WH,Chennai,Wholesale,20,3500,70000,824,Delivered,UPI
104389,2025-02-09,2025-02-16,Laptop,Electronics,XYZ Traders,Hyderabad WH,Hyderabad,Retail,6,55000,330000,546,Delivered,UPI
104390,2025-06-05,2025-06-08,Hard Disk,Storage,Tech World,Chennai WH,Mumbai,Wholesale,6,4200,25200,1416,Delivered,UPI
104391,2025-05-01,2025-05-03,Scanner,Office Supplies,Tech World,Mumbai WH,Mumbai,Wholesale,14,12000,168000,1714,Cancelled,Debit Card
104392,2025-05-09,2025-05-10,Switch,Networking,Global Supply,Bangalore WH,Pune,Retail,20,6000,120000,2284,Delayed,Debit Card
104393,2025-09-12,2025-09-16,Webcam,Accessories,Prime Distributors,Hyderabad WH,Lucknow,Retail,8,2500,20000,963,In Transit,UPI
104394,2025-05-06,2025-05-11,Office Desk,Furniture,Tech World,Delhi WH,Hyderabad,Retail,5,15000,75000,1755,In Transit,UPI
104395,2025-02-10,2025-02-13,Hard Disk,Storage,Prime Distributors,Chennai WH,Mumbai,Retail,17,4200,71400,1180,Delivered,Debit Card
104396,2025-10-20,2025-10-27,Laptop,Electronics,Prime Distributors,Delhi WH,Mumbai,Retail,18,55000,990000,2470,Delivered,Net Banking
104397,2025-09-01,2025-09-02,Router,Networking,Global Supply,Delhi WH,Lucknow,Wholesale,10,3500,35000,785,Delivered,Net Banking
104398,2025-09-24,2025-10-01,Projector,Electronics,XYZ Traders,Chennai WH,Chennai,Wholesale,18,40000,720000,341,Delivered,Credit Card
104399,2025-08-31,2025-09-06,Webcam,Accessories,XYZ Traders,Delhi WH,Chennai,Wholesale,7,2500,17500,2035,Delayed,Debit Card
104400,2025-09-30,2025-10-04,Switch,Networking,Prime Distributors,Hyderabad WH,Ahmedabad,Retail,10,6000,60000,406,Delayed,Debit Card
104401,2025-03-27,2025-03-30,Laptop,Electronics,XYZ Traders,Delhi WH,Bangalore,Retail,19,55000,1045000,271,Delivered,Cash
104402,2025-07-30,2025-08-04,Office Desk,Furniture,XYZ Traders,Chennai WH,Kolkata,Retail,1,15000,15000,1660,Cancelled,Cash
104403,2025-07-15,2025-07-22,Printer,Office Supplies,Prime Distributors,Hyderabad WH,Ahmedabad,Wholesale,14,15000,210000,2359,In Transit,Credit Card
104404,2025-08-20,2025-08-24,Desktop,Electronics,XYZ Traders,Bangalore WH,Lucknow,Wholesale,19,45000,855000,1507,Cancelled,Credit Card
104405,2025-03-24,2025-03-28,Webcam,Accessories,XYZ Traders,Mumbai WH,Pune,Wholesale,6,2500,15000,1196,Delayed,UPI
104406,2025-06-05,2025-06-11,Keyboard,Accessories,Tech World,Bangalore WH,Delhi,Retail,11,900,9900,1095,Delivered,Debit Card
104407,2025-05-04,2025-05-09,Projector,Electronics,Tech World,Bangalore WH,Mumbai,Wholesale,16,40000,640000,1997,Delayed,Debit Card
104408,2025-10-14,2025-10-20,Keyboard,Accessories,Global Supply,Chennai WH,Bangalore,Wholesale,20,900,18000,2097,In Transit,UPI
104409,2025-01-24,2025-01-30,Monitor,Electronics,XYZ Traders,Chennai WH,Delhi,Wholesale,10,12000,120000,2438,Delivered,Cash
104410,2025-05-29,2025-06-05,Keyboard,Accessories,Global Supply,Chennai WH,Pune,Retail,11,900,9900,403,Delivered,UPI
104411,2025-04-06,2025-04-12,Mouse,Accessories,Tech World,Chennai WH,Pune,Retail,11,700,7700,2875,Delivered,Credit Card
104412,2025-07-08,2025-07-14,Hard Disk,Storage,Prime Distributors,Bangalore WH,Jaipur,Retail,19,4200,79800,693,Delivered,Cash
104413,2025-06-21,2025-06-25,Monitor,Electronics,ABC Suppliers,Mumbai WH,Kolkata,Wholesale,3,12000,36000,1352,Delivered,UPI
104414,2025-08-16,2025-08-22,Laptop,Electronics,XYZ Traders,Hyderabad WH,Jaipur,Wholesale,3,55000,165000,950,Delivered,Credit Card
104415,2025-03-08,2025-03-14,Mouse,Accessories,ABC Suppliers,Delhi WH,Mumbai,Wholesale,12,700,8400,1460,In Transit,Credit Card
104416,2025-02-21,2025-02-26,Mouse,Accessories,XYZ Traders,Chennai WH,Delhi,Wholesale,4,700,2800,1568,Delivered,Net Banking
104417,2025-10-16,2025-10-18,Monitor,Electronics,Prime Distributors,Hyderabad WH,Kolkata,Retail,8,12000,96000,1245,Delayed,Net Banking
104418,2025-10-07,2025-10-12,Desktop,Electronics,ABC Suppliers,Bangalore WH,Hyderabad,Retail,6,45000,270000,2655,Delivered,Credit Card
104419,2025-06-25,2025-06-29,Office Chair,Furniture,Global Supply,Chennai WH,Jaipur,Retail,5,8500,42500,1262,Delivered,Debit Card
104420,2025-03-03,2025-03-09,Mouse,Accessories,ABC Suppliers,Hyderabad WH,Hyderabad,Wholesale,17,700,11900,1148,Delivered,Credit Card
104421,2025-04-29,2025-05-03,Switch,Networking,Prime Distributors,Chennai WH,Mumbai,Retail,15,6000,90000,2916,Delivered,Cash
104422,2025-11-30,2025-12-02,Mouse,Accessories,ABC Suppliers,Bangalore WH,Ahmedabad,Wholesale,14,700,9800,821,Delivered,Debit Card
104423,2025-07-28,2025-07-29,Keyboard,Accessories,ABC Suppliers,Delhi WH,Lucknow,Retail,5,900,4500,582,Delivered,Debit Card
104424,2025-11-28,2025-11-30,Webcam,Accessories,Global Supply,Chennai WH,Delhi,Wholesale,7,2500,17500,2207,Delivered,Net Banking
104425,2025-12-06,2025-12-12,SSD,Storage,Prime Distributors,Bangalore WH,Jaipur,Retail,7,5500,38500,735,Cancelled,UPI
104426,2025-06-12,2025-06-14,Router,Networking,XYZ Traders,Delhi WH,Delhi,Retail,12,3500,42000,2976,Delayed,Debit Card
104427,2025-08-02,2025-08-03,Printer,Office Supplies,XYZ Traders,Delhi WH,Delhi,Wholesale,18,15000,270000,2486,Delivered,Net Banking
104428,2025-03-25,2025-03-30,Projector,Electronics,Tech World,Bangalore WH,Bangalore,Retail,17,40000,680000,1117,In Transit,Debit Card
104429,2025-05-21,2025-05-26,Desktop,Electronics,Global Supply,Hyderabad WH,Jaipur,Wholesale,8,45000,360000,1749,Delivered,Net Banking
104430,2025-12-20,2025-12-23,Webcam,Accessories,Global Supply,Bangalore WH,Jaipur,Retail,18,2500,45000,699,In Transit,UPI
104431,2025-12-14,2025-12-17,Scanner,Office Supplies,Tech World,Hyderabad WH,Bangalore,Wholesale,6,12000,72000,2752,Cancelled,UPI
104432,2025-02-26,2025-03-03,SSD,Storage,ABC Suppliers,Hyderabad WH,Kolkata,Wholesale,19,5500,104500,550,Delivered,Debit Card
104433,2025-02-15,2025-02-18,Keyboard,Accessories,Prime Distributors,Bangalore WH,Chennai,Retail,10,900,9000,2948,Delivered,Net Banking
104434,2025-09-21,2025-09-27,Switch,Networking,ABC Suppliers,Mumbai WH,Hyderabad,Retail,12,6000,72000,1574,Delivered,Debit Card
104435,2025-09-02,2025-09-07,Office Desk,Furniture,Tech World,Delhi WH,Jaipur,Retail,6,15000,90000,1362,Delivered,Debit Card
104436,2025-12-27,2026-01-02,Keyboard,Accessories,XYZ Traders,Delhi WH,Kolkata,Retail,19,900,17100,2220,Delivered,Credit Card
104437,2025-02-12,2025-02-18,Switch,Networking,XYZ Traders,Chennai WH,Lucknow,Wholesale,1,6000,6000,2244,Delivered,UPI
104438,2025-05-10,2025-05-11,Webcam,Accessories,XYZ Traders,Bangalore WH,Kolkata,Wholesale,11,2500,27500,547,Delivered,Net Banking
104439,2025-09-17,2025-09-23,SSD,Storage,XYZ Traders,Delhi WH,Delhi,Wholesale,6,5500,33000,2135,Delivered,UPI
104440,2025-08-18,2025-08-21,Mouse,Accessories,ABC Suppliers,Hyderabad WH,Delhi,Wholesale,18,700,12600,2347,Delayed,UPI
104441,2025-10-26,2025-10-28,Switch,Networking,Prime Distributors,Delhi WH,Kolkata,Wholesale,16,6000,96000,2915,In Transit,Cash
104442,2025-09-25,2025-10-01,Keyboard,Accessories,Prime Distributors,Bangalore WH,Mumbai,Retail,16,900,14400,781,In Transit,Cash
104443,2025-02-02,2025-02-07,SSD,Storage,Tech World,Chennai WH,Ahmedabad,Wholesale,7,5500,38500,928,Delivered,Credit Card
104444,2025-06-26,2025-07-03,Scanner,Office Supplies,Tech World,Mumbai WH,Lucknow,Wholesale,17,12000,204000,2051,Delayed,Credit Card
104445,2025-03-05,2025-03-11,Scanner,Office Supplies,ABC Suppliers,Delhi WH,Lucknow,Wholesale,13,12000,156000,2292,Delivered,Debit Card
104446,2025-03-24,2025-03-26,Switch,Networking,ABC Suppliers,Chennai WH,Bangalore,Retail,12,6000,72000,2480,Delayed,Net Banking
104447,2025-12-01,2025-12-07,Scanner,Office Supplies,Tech World,Bangalore WH,Kolkata,Retail,7,12000,84000,1564,Delivered,UPI
104448,2025-08-04,2025-08-11,Mouse,Accessories,XYZ Traders,Bangalore WH,Chennai,Wholesale,8,700,5600,2217,Delivered,Net Banking
104449,2025-12-24,2025-12-27,Webcam,Accessories,Tech World,Chennai WH,Lucknow,Wholesale,19,2500,47500,602,Delivered,Net Banking
104450,2025-01-24,2025-01-31,Projector,Electronics,Tech World,Mumbai WH,Jaipur,Wholesale,18,40000,720000,363,Delivered,Debit Card
104451,2025-12-29,2025-12-30,SSD,Storage,Tech World,Chennai WH,Hyderabad,Wholesale,18,5500,99000,2665,Delivered,Cash
104452,2025-05-20,2025-05-24,Projector,Electronics,Prime Distributors,Bangalore WH,Ahmedabad,Wholesale,12,40000,480000,897,Delayed,Debit Card
104453,2025-09-25,2025-10-01,Printer,Office Supplies,Global Supply,Hyderabad WH,Ahmedabad,Retail,19,15000,285000,382,Delivered,Credit Card
104454,2025-12-02,2025-12-04,Office Desk,Furniture,ABC Suppliers,Chennai WH,Kolkata,Wholesale,12,15000,180000,2709,Cancelled,Net Banking
104455,2025-10-07,2025-10-11,Monitor,Electronics,Tech World,Hyderabad WH,Hyderabad,Wholesale,11,12000,132000,1817,Delivered,Debit Card
104456,2025-07-14,2025-07-21,Laptop,Electronics,Global Supply,Mumbai WH,Mumbai,Wholesale,6,55000,330000,2219,Delivered,Debit Card
104457,2025-04-11,2025-04-15,Laptop,Electronics,Tech World,Delhi WH,Bangalore,Wholesale,19,55000,1045000,1244,Delayed,Credit Card
104458,2025-01-25,2025-01-29,SSD,Storage,ABC Suppliers,Hyderabad WH,Jaipur,Retail,13,5500,71500,576,Delivered,Net Banking
104459,2025-05-08,2025-05-09,Scanner,Office Supplies,Global Supply,Bangalore WH,Hyderabad,Retail,9,12000,108000,2596,Delivered,UPI
104460,2025-01-08,2025-01-13,Laptop,Electronics,Tech World,Hyderabad WH,Chennai,Wholesale,18,55000,990000,2801,Delivered,Net Banking
104461,2025-03-14,2025-03-21,Switch,Networking,Prime Distributors,Bangalore WH,Chennai,Wholesale,9,6000,54000,1415,Delivered,Net Banking
104462,2025-02-04,2025-02-05,Printer,Office Supplies,Tech World,Chennai WH,Bangalore,Wholesale,10,15000,150000,1321,Delivered,Debit Card
104463,2025-05-08,2025-05-11,Scanner,Office Supplies,Tech World,Bangalore WH,Hyderabad,Retail,3,12000,36000,367,Cancelled,Credit Card
104464,2025-09-18,2025-09-25,Desktop,Electronics,Prime Distributors,Chennai WH,Ahmedabad,Retail,6,45000,270000,1409,Delivered,Credit Card
104465,2025-10-15,2025-10-17,Office Desk,Furniture,Tech World,Delhi WH,Bangalore,Retail,18,15000,270000,2737,Delivered,Net Banking
104466,2025-06-15,2025-06-22,Desktop,Electronics,Prime Distributors,Chennai WH,Hyderabad,Retail,20,45000,900000,1444,Delayed,Debit Card
104467,2025-06-14,2025-06-17,Printer,Office Supplies,Tech World,Bangalore WH,Chennai,Retail,20,15000,300000,2872,Delivered,Debit Card
104468,2025-08-07,2025-08-08,Hard Disk,Storage,XYZ Traders,Hyderabad WH,Bangalore,Retail,18,4200,75600,2079,Delivered,Cash
104469,2025-06-03,2025-06-07,Webcam,Accessories,Prime Distributors,Mumbai WH,Pune,Wholesale,19,2500,47500,2157,Delivered,Cash
104470,2025-10-22,2025-10-29,Office Chair,Furniture,XYZ Traders,Hyderabad WH,Chennai,Retail,18,8500,153000,235,Delivered,Net Banking
104471,2025-04-10,2025-04-11,Office Desk,Furniture,XYZ Traders,Bangalore WH,Pune,Wholesale,3,15000,45000,2230,Delivered,Net Banking
104472,2025-05-04,2025-05-10,Laptop,Electronics,XYZ Traders,Delhi WH,Ahmedabad,Retail,18,55000,990000,1239,Delivered,Net Banking
