order_id,customer_id,warehouse_id,order_date,payment_method,order_status
ORD04571,CUST0398,WH010,2025-07-25,UPI,Cancelled
ORD04572,CUST0466,WH010,2025-01-25,Credit Card,Delivered
ORD04573,CUST0604,WH009,2025-03-17,Credit Card,Delivered
ORD04574,CUST0915,WH004,2025-11-07,Credit Card,Delivered
ORD04575,CUST0524,WH007,2025-12-28,Debit Card,Delivered
ORD04576,CUST0944,WH001,2025-08-21,Credit Card,Delivered
ORD04577,CUST0431,WH008,2025-01-23,Debit Card,Delivered
ORD04578,CUST0424,WH009,2025-11-11,Credit Card,Returned
ORD04579,CUST0347,WH006,2025-04-08,Cash,Delivered
ORD04580,CUST0453,WH004,2025-09-07,UPI,Shipped
ORD04581,CUST0921,WH004,2025-12-03,UPI,Delivered
ORD04582,CUST0648,WH001,2025-06-24,Debit Card,Delivered
ORD04583,CUST0367,WH003,2025-01-17,UPI,Delivered
ORD04584,CUST0618,WH004,2025-11-13,Net Banking,Delivered
ORD04585,CUST0270,WH001,2025-05-24,Debit Card,Delivered
ORD04586,CUST0551,WH004,2025-09-18,UPI,Returned
ORD04587,CUST0066,WH005,2025-06-09,Cash,Returned
ORD04588,CUST0942,WH002,2025-11-30,Credit Card,Cancelled
ORD04589,CUST0813,WH006,2025-11-28,UPI,Delivered
ORD04590,CUST0455,WH002,2025-10-02,Debit Card,Delivered
ORD04591,CUST0839,WH009,2025-07-21,Net Banking,Delivered
ORD04592,CUST0597,WH008,2025-01-20,Cash,Delivered
ORD04593,CUST0055,WH003,2025-10-03,Credit Card,Delivered
ORD04594,CUST0824,WH005,2025-06-04,Debit Card,Delivered
ORD04595,CUST0270,WH007,2025-05-30,Cash,Delivered
ORD04596,CUST0026,WH004,2025-05-31,Cash,Delivered
ORD04597,CUST0977,WH005,2025-08-07,UPI,Delivered
ORD04598,CUST0961,WH003,2025-04-22,Net Banking,Delivered
ORD04599,CUST0777,WH008,2025-04-22,Net Banking,Delivered
ORD04600,CUST0364,WH010,2025-03-02,Cash,Delivered
ORD04601,CUST0940,WH003,2025-12-28,Net Banking,Cancelled
ORD04602,CUST0151,WH008,2025-12-09,Credit Card,Delivered
ORD04603,CUST0985,WH009,2025-07-21,Credit Card,Delivered
ORD04604,CUST0579,WH002,2025-03-11,Debit Card,Delivered
ORD04605,CUST0678,WH005,2025-12-28,Credit Card,Returned
ORD04606,CUST0233,WH003,2025-04-27,Debit Card,Delivered
ORD04607,CUST0071,WH009,2025-07-10,Debit Card,Delivered
ORD04608,CUST0551,WH004,2025-05-11,Net Banking,Delivered
ORD04609,CUST0025,WH008,2025-07-19,Credit Card,Delivered
ORD04610,CUST0867,WH008,2025-07-16,Debit Card,Delivered
ORD04611,CUST0354,WH010,2025-03-04,Debit Card,Delivered
ORD04612,CUST0085,WH008,2025-11-29,Debit Card,Delivered
ORD04613,CUST0118,WH007,2025-11-09,UPI,Delivered
ORD04614,CUST0014,WH003,2025-06-22,Credit Card,Delivered
ORD04615,CUST0097,WH007,2025-12-07,Net Banking,Delivered
ORD04616,CUST0855,WH005,2025-11-27,UPI,Delivered
ORD04617,CUST0858,WH005,2025-06-03,Cash,Delivered
ORD04618,CUST0723,WH010,2025-01-30,Debit Card,Shipped
ORD04619,CUST0711,WH008,2025-04-15,Cash,Delivered
ORD04620,CUST0606,WH003,2025-03-07,Net Banking,Delivered
ORD04621,CUST0653,WH004,2025-12-07,Credit Card,Shipped
ORD04622,CUST0832,WH003,2025-01-15,Cash,Returned
ORD04623,CUST0357,WH001,2025-11-21,Net Banking,Delivered
ORD04624,CUST0394,WH003,2025-10-27,UPI,Delivered
ORD04625,CUST0426,WH007,2025-04-07,Cash,Delivered
ORD04626,CUST0765,WH007,2025-11-04,Cash,Delivered
ORD04627,CUST0002,WH003,2025-02-09,Debit Card,Delivered
ORD04628,CUST0285,WH003,2025-05-04,UPI,Delivered
ORD04629,CUST0137,WH004,2025-03-07,Debit Card,Delivered
ORD04630,CUST0041,WH002,2025-10-06,Credit Card,Delivered
ORD04631,CUST0568,WH004,2025-08-05,Cash,Delivered
ORD04632,CUST0759,WH001,2025-11-13,UPI,Delivered
ORD04633,CUST0630,WH002,2025-08-20,Debit Card,Delivered
ORD04634,CUST0283,WH007,2025-06-05,UPI,Delivered
ORD04635,CUST0632,WH003,2025-01-14,Credit Card,Delivered
ORD04636,CUST0065,WH008,2025-06-29,Debit Card,Shipped
ORD04637,CUST0445,WH005,2025-07-04,Credit Card,Shipped
ORD04638,CUST0834,WH001,2025-07-12,UPI,Delivered
ORD04639,CUST0502,WH003,2025-05-07,Cash,Delivered
ORD04640,CUST0599,WH006,2025-10-18,Cash,Cancelled
ORD04641,CUST0343,WH006,2025-11-21,Net Banking,Shipped
ORD04642,CUST0188,WH008,2025-11-24,Cash,Delivered
ORD04643,CUST0832,WH002,2025-05-15,Debit Card,Delivered
ORD04644,CUST0222,WH009,2025-01-14,Debit Card,Delivered
ORD04645,CUST0761,WH006,2025-04-02,Debit Card,Delivered
ORD04646,CUST0852,WH005,2025-04-17,Debit Card,Cancelled
ORD04647,CUST0897,WH009,2025-05-11,Cash,Delivered
ORD04648,CUST0547,WH009,2025-04-03,Credit Card,Delivered
ORD04649,CUST0481,WH004,2025-06-03,Credit Card,Delivered
ORD04650,CUST0283,WH007,2025-07-04,UPI,Delivered
ORD04651,CUST0300,WH010,2025-09-04,Credit Card,Delivered
ORD04652,CUST0118,WH005,2025-02-17,Net Banking,Delivered
ORD04653,CUST0478,WH010,2025-09-22,Debit Card,Delivered
ORD04654,CUST0896,WH001,2025-03-10,Debit Card,Delivered
ORD04655,CUST0293,WH004,2025-06-14,Cash,Delivered
ORD04656,CUST0436,WH002,2025-08-11,Net Banking,Delivered
ORD04657,CUST0542,WH006,2025-12-24,Net Banking,Delivered
ORD04658,CUST0741,WH009,2025-02-21,Cash,Returned
ORD04659,CUST0320,WH004,2025-02-13,Net Banking,Delivered
ORD04660,CUST0961,WH002,2025-02-17,Debit Card,Delivered
ORD04661,CUST0548,WH007,2025-09-04,Credit Card,Delivered
ORD04662,CUST0498,WH009,2025-01-08,UPI,Delivered
ORD04663,CUST0047,WH010,2025-02-19,Cash,Delivered
ORD04664,CUST0434,WH005,2025-06-13,Credit Card,Delivered
ORD04665,CUST0860,WH001,2025-08-21,Cash,Delivered
ORD04666,CUST0858,WH001,2025-11-30,Credit Card,Shipped
ORD04667,CUST0673,WH004,2025-10-24,Credit Card,Cancelled
ORD04668,CUST0382,WH005,2025-02-06,Credit Card,Delivered
ORD04669,CUST0013,WH007,2025-04-11,UPI,Delivered
ORD04670,CUST0056,WH003,2025-04-10,Net Banking,Delivered
ORD04671,CUST0663,WH006,2025-06-21,UPI,Delivered
ORD04672,CUST0173,WH005,2025-03-12,UPI,Delivered
ORD04673,CUST0028,WH007,2025-03-20,Cash,Delivered
ORD04674,CUST0323,WH002,2025-02-22,Debit Card,Delivered
ORD04675,CUST0580,WH003,2025-10-29,UPI,Delivered
ORD04676,CUST0435,WH004,2025-07-25,Credit Card,Shipped
ORD04677,CUST0145,WH003,2025-09-23,Credit Card,Shipped
ORD04678,CUST0039,WH001,2025-05-23,Debit Card,Delivered
ORD04679,CUST0134,WH003,2025-10-28,Credit Card,Delivered
ORD04680,CUST0144,WH001,2025-07-13,UPI,Returned
ORD04681,CUST0776,WH001,2025-11-11,UPI,Delivered
ORD04682,CUST0263,WH009,2025-04-17,Debit Card,Delivered
ORD04683,CUST0104,WH004,2025-10-22,Credit Card,Delivered
ORD04684,CUST0186,WH009,2025-07-06,Cash,Returned
ORD04685,CUST0816,WH004,2025-03-01,Credit Card,Delivered
ORD04686,CUST0261,WH006,2025-11-03,Cash,Delivered
ORD04687,CUST0130,WH004,2025-06-20,Debit Card,Delivered
ORD04688,CUST0306,WH005,2025-07-24,Net Banking,Delivered
ORD04689,CUST0178,WH005,2025-01-03,Net Banking,Delivered
ORD04690,CUST0198,WH005,2025-08-08,Credit Card,Delivered
ORD04691,CUST0974,WH006,2025-10-26,Credit Card,Delivered
ORD04692,CUST0652,WH008,2025-08-21,Credit Card,Delivered
ORD04693,CUST0564,WH006,2025-10-21,Credit Card,Delivered
ORD04694,CUST0365,WH007,2025-04-29,UPI,Delivered
ORD04695,CUST0393,WH007,2025-04-01,Debit Card,Shipped
ORD04696,CUST0868,WH002,2025-10-16,Debit Card,Delivered
ORD04697,CUST0984,WH003,2025-07-19,Debit Card,Shipped
ORD04698,CUST0524,WH001,2025-11-24,Net Banking,Cancelled
ORD04699,CUST0308,WH002,2025-08-02,Debit Card,Delivered
ORD04700,CUST0225,WH004,2025-07-09,Cash,Shipped
ORD04701,CUST0380,WH003,2025-12-24,Debit Card,Cancelled
ORD04702,CUST0946,WH007,2025-05-19,Cash,Delivered
ORD04703,CUST0239,WH006,2025-12-08,Credit Card,Delivered
ORD04704,CUST0706,WH007,2025-12-24,Credit Card,Shipped
ORD04705,CUST0565,WH006,2025-10-23,Credit Card,Delivered
ORD04706,CUST0899,WH007,2025-04-14,Cash,Cancelled
ORD04707,CUST0305,WH002,2025-03-19,Debit Card,Delivered
ORD04708,CUST0657,WH008,2025-03-22,Cash,Returned
ORD04709,CUST0561,WH004,2025-11-17,Debit Card,Delivered
ORD04710,CUST0294,WH007,2025-12-04,Net Banking,Delivered
ORD04711,CUST0253,WH010,2025-08-08,UPI,Delivered
ORD04712,CUST0403,WH009,2025-02-21,Credit Card,Delivered
ORD04713,CUST0605,WH004,2025-08-29,Net Banking,Delivered
ORD04714,CUST0807,WH002,2025-10-07,Cash,Delivered
ORD04715,CUST0690,WH009,2025-04-25,UPI,Delivered
ORD04716,CUST0672,WH004,2025-09-21,Cash,Delivered
ORD04717,CUST0024,WH008,2025-05-06,Credit Card,Delivered
ORD04718,CUST0061,WH008,2025-07-14,Credit Card,Shipped
ORD04719,CUST0966,WH002,2025-01-03,Debit Card,Delivered
ORD04720,CUST0835,WH008,2025-08-05,Net Banking,Cancelled
ORD04721,CUST0570,WH003,2025-01-10,Cash,Delivered
ORD04722,CUST0213,WH002,2025-10-21,Credit Card,Returned
ORD04723,CUST0408,WH004,2025-05-27,Net Banking,Shipped
ORD04724,CUST0407,WH003,2025-08-15,Debit Card,Delivered
ORD04725,CUST0767,WH010,2025-03-15,Credit Card,Delivered
ORD04726,CUST0304,WH006,2025-12-26,Cash,Delivered
ORD04727,CUST0613,WH002,2025-04-08,Cash,Delivered
ORD04728,CUST0882,WH010,2025-10-27,Debit Card,Delivered
ORD04729,CUST0841,WH010,2025-07-22,Debit Card,Delivered
ORD04730,CUST0082,WH002,2025-12-07,Credit Card,Delivered
ORD04731,CUST0933,WH007,2025-12-26,Debit Card,Delivered
ORD04732,CUST0636,WH007,2025-02-15,Cash,Returned
ORD04733,CUST0422,WH009,2025-01-14,Credit Card,Delivered
ORD04734,CUST0615,WH002,2025-04-23,UPI,Delivered
ORD04735,CUST0111,WH003,2025-07-19,Debit Card,Shipped
ORD04736,CUST0029,WH002,2025-10-20,Cash,Shipped
ORD04737,CUST0582,WH010,2025-05-07,Debit Card,Delivered
ORD04738,CUST0780,WH002,2025-01-18,Credit Card,Delivered
ORD04739,CUST0996,WH005,2025-05-20,Credit Card,Delivered
ORD04740,CUST0430,WH008,2025-12-07,Credit Card,Returned
ORD04741,CUST0547,WH002,2025-05-21,Debit Card,Delivered
ORD04742,CUST0559,WH005,2025-10-16,UPI,Delivered
ORD04743,CUST0886,WH007,2025-02-06,Cash,Delivered
ORD04744,CUST0076,WH005,2025-01-20,Net Banking,Delivered
ORD04745,CUST0011,WH005,2025-07-25,Net Banking,Delivered
ORD04746,CUST0679,WH002,2025-10-30,UPI,Delivered
ORD04747,CUST0672,WH003,2025-06-09,UPI,Delivered
ORD04748,CUST0851,WH007,2025-10-15,Cash,Cancelled
ORD04749,CUST0938,WH009,2025-07-26,UPI,Delivered
ORD04750,CUST0898,WH010,2025-02-07,Net Banking,Delivered
ORD04751,CUST0148,WH002,2025-05-30,Credit Card,Delivered
ORD04752,CUST0310,WH009,2025-06-18,Debit Card,Cancelled
ORD04753,CUST0215,WH006,2025-01-31,Credit Card,Delivered
ORD04754,CUST0713,WH008,2025-02-01,Net Banking,Returned
ORD04755,CUST0498,WH010,2025-02-19,UPI,Delivered
ORD04756,CUST0392,WH001,2025-10-06,UPI,Delivered
ORD04757,CUST0102,WH002,2025-09-04,Cash,Delivered
ORD04758,CUST0802,WH002,2025-03-11,Net Banking,Delivered
ORD04759,CUST0139,WH005,2025-01-09,Cash,Delivered
ORD04760,CUST0166,WH009,2025-01-03,Net Banking,Shipped
ORD04761,CUST0297,WH002,2025-02-15,UPI,Delivered
ORD04762,CUST0471,WH005,2025-10-01,Debit Card,Delivered
ORD04763,CUST0957,WH002,2025-09-06,Net Banking,Delivered
ORD04764,CUST0488,WH009,2025-08-12,Debit Card,Delivered
ORD04765,CUST0881,WH007,2025-05-31,Credit Card,Delivered
ORD04766,CUST0568,WH002,2025-05-03,UPI,Cancelled
ORD04767,CUST0309,WH010,2025-09-13,UPI,Delivered
ORD04768,CUST0126,WH010,2025-07-14,Debit Card,Delivered
ORD04769,CUST0156,WH002,2025-11-25,Debit Card,Delivered
ORD04770,CUST0078,WH004,2025-01-25,UPI,Cancelled
ORD04771,CUST0340,WH001,2025-04-22,Cash,Delivered
ORD04772,CUST0989,WH003,2025-08-10,Cash,Delivered
ORD04773,CUST0260,WH006,2025-10-08,Debit Card,Delivered
ORD04774,CUST0180,WH008,2025-06-15,Debit Card,Cancelled
ORD04775,CUST0143,WH006,2025-01-02,Debit Card,Delivered
ORD04776,CUST0957,WH008,2025-02-03,Net Banking,Delivered
ORD04777,CUST0629,WH005,2025-12-27,Net Banking,Delivered
ORD04778,CUST0437,WH007,2025-07-03,Net Banking,Delivered
ORD04779,CUST0973,WH010,2025-10-19,Credit Card,Returned
ORD04780,CUST0379,WH002,2025-01-16,Net Banking,Returned
ORD04781,CUST0749,WH006,2025-12-25,Cash,Delivered
ORD04782,CUST0940,WH007,2025-12-06,Credit Card,Delivered
ORD04783,CUST0304,WH003,2025-09-16,Credit Card,Delivered
ORD04784,CUST0467,WH003,2025-02-14,Cash,Delivered
ORD04785,CUST0371,WH007,2025-12-01,Debit Card,Delivered
ORD04786,CUST0895,WH001,2025-07-15,Cash,Delivered
ORD04787,CUST0085,WH005,2025-01-22,Debit Card,Delivered
ORD04788,CUST0006,WH007,2025-04-24,Net Banking,Delivered
ORD04789,CUST0882,WH003,2025-08-04,Debit Card,Delivered
ORD04790,CUST0525,WH008,2025-12-25,UPI,Cancelled
ORD04791,CUST0992,WH007,2025-01-02,Cash,Delivered
ORD04792,CUST0689,WH005,2025-01-31,UPI,Delivered
ORD04793,CUST0145,WH001,2025-10-02,Cash,Delivered
ORD04794,CUST0514,WH002,2025-04-09,UPI,Delivered
ORD04795,CUST0166,WH003,2025-12-04,Credit Card,Delivered
ORD04796,CUST0186,WH003,2025-03-17,Net Banking,Delivered
ORD04797,CUST0549,WH005,2025-01-07,Cash,Delivered
ORD04798,CUST0539,WH004,2025-03-21,Debit Card,Returned
ORD04799,CUST0610,WH005,2025-10-30,UPI,Delivered
ORD04800,CUST0040,WH009,2025-02-17,Debit Card,Delivered
ORD04801,CUST0234,WH006,2025-03-01,UPI,Delivered
ORD04802,CUST0356,WH001,2025-05-07,Debit Card,Delivered
ORD04803,CUST0950,WH003,2025-08-15,Credit Card,Shipped
ORD04804,CUST0607,WH003,2025-09-29,UPI,Shipped
ORD04805,CUST0297,WH002,2025-08-12,Debit Card,Returned
ORD04806,CUST0042,WH010,2025-10-12,Cash,Delivered
ORD04807,CUST0131,WH009,2025-01-15,UPI,Shipped
ORD04808,CUST0917,WH005,2025-01-13,UPI,Delivered
ORD04809,CUST0966,WH006,2025-12-31,Credit Card,Delivered
ORD04810,CUST0341,WH003,2025-11-10,Net Banking,Shipped
ORD04811,CUST0953,WH005,2025-02-18,Debit Card,Delivered
ORD04812,CUST0820,WH008,2025-07-29,Debit Card,Delivered
ORD04813,CUST0132,WH009,2025-11-18,UPI,Delivered
ORD04814,CUST0523,WH009,2025-11-25,Net Banking,Delivered
ORD04815,CUST0228,WH006,2025-07-17,Cash,Returned
ORD04816,CUST0658,WH001,2025-10-14,Credit Card,Delivered
ORD04817,CUST0792,WH002,2025-10-27,Credit Card,Delivered
ORD04818,CUST0636,WH008,2025-12-05,Debit Card,Cancelled
ORD04819,CUST0842,WH007,2025-05-03,Net Banking,Delivered
ORD04820,CUST0834,WH006,2025-06-13,Net Banking,Delivered
ORD04821,CUST0937,WH008,2025-06-26,Debit Card,Delivered
ORD04822,CUST0715,WH001,2025-06-06,Net Banking,Shipped
ORD04823,CUST0590,WH001,2025-04-06,Cash,Delivered
ORD04824,CUST0581,WH001,2025-08-09,Debit Card,Delivered
ORD04825,CUST0533,WH010,2025-03-20,Net Banking,Delivered
ORD04826,CUST0069,WH001,2025-07-13,Cash,Delivered
ORD04827,CUST0247,WH004,2025-08-24,Cash,Shipped
ORD04828,CUST0455,WH001,2025-07-10,UPI,Delivered
ORD04829,CUST0455,WH007,2025-03-15,UPI,Cancelled
ORD04830,CUST0680,WH009,2025-08-03,UPI,Delivered
ORD04831,CUST0060,WH003,2025-10-10,Debit Card,Delivered
ORD04832,CUST0525,WH005,2025-01-11,Credit Card,Delivered
ORD04833,CUST0631,WH010,2025-07-24,Credit Card,Delivered
ORD04834,CUST0303,WH005,2025-07-23,Debit Card,Delivered
ORD04835,CUST0881,WH003,2025-09-13,Debit Card,Shipped
ORD04836,CUST0545,WH005,2025-01-05,Credit Card,Delivered
ORD04837,CUST0923,WH005,2025-03-14,Credit Card,Delivered
ORD04838,CUST0005,WH001,2025-09-20,Debit Card,Delivered
ORD04839,CUST0130,WH005,2025-12-30,UPI,Delivered
ORD04840,CUST0253,WH007,2025-06-25,Net Banking,Delivered
ORD04841,CUST0347,WH006,2025-10-01,Cash,Delivered
ORD04842,CUST0951,WH001,2025-10-27,Cash,Delivered
ORD04843,CUST0577,WH007,2025-09-13,UPI,Delivered
ORD04844,CUST0378,WH008,2025-03-26,UPI,Delivered
ORD04845,CUST0227,WH003,2025-04-20,Net Banking,Shipped
ORD04846,CUST0615,WH005,2025-12-12,Debit Card,Delivered
ORD04847,CUST0869,WH002,2025-04-24,Debit Card,Delivered
ORD04848,CUST0538,WH007,2025-03-13,Credit Card,Delivered
ORD04849,CUST0934,WH003,2025-01-11,Net Banking,Delivered
ORD04850,CUST0927,WH010,2025-04-05,Net Banking,Delivered
ORD04851,CUST0102,WH008,2025-03-22,Debit Card,Returned
ORD04852,CUST0143,WH003,2025-11-04,UPI,Delivered
ORD04853,CUST0476,WH009,2025-07-28,Credit Card,Cancelled
ORD04854,CUST0701,WH004,2025-07-03,Net Banking,Delivered
ORD04855,CUST0392,WH010,2025-07-27,Credit Card,Delivered
ORD04856,CUST0406,WH004,2025-01-03,Credit Card,Shipped
ORD04857,CUST0995,WH004,2025-01-17,UPI,Shipped
ORD04858,CUST0161,WH009,2025-10-28,UPI,Delivered
ORD04859,CUST0008,WH003,2025-07-03,Credit Card,Delivered
ORD04860,CUST0688,WH010,2025-02-18,UPI,Delivered
ORD04861,CUST0659,WH004,2025-05-03,Credit Card,Delivered
ORD04862,CUST0502,WH010,2025-04-26,Cash,Delivered
ORD04863,CUST0003,WH001,2025-02-01,UPI,Delivered
ORD04864,CUST0664,WH006,2025-10-25,Cash,Delivered
ORD04865,CUST0189,WH006,2025-03-16,Cash,Delivered
ORD04866,CUST0288,WH008,2025-12-13,UPI,Delivered
ORD04867,CUST0363,WH010,2025-07-08,Debit Card,Delivered
ORD04868,CUST0594,WH010,2025-08-19,Credit Card,Delivered
ORD04869,CUST0813,WH006,2025-05-27,Credit Card,Delivered
ORD04870,CUST0085,WH007,2025-04-30,Cash,Delivered
ORD04871,CUST0787,WH002,2025-10-01,Debit Card,Delivered
ORD04872,CUST0452,WH005,2025-05-29,Credit Card,Delivered
ORD04873,CUST0630,WH005,2025-03-02,Debit Card,Delivered
ORD04874,CUST0717,WH002,2025-11-11,UPI,Delivered
ORD04875,CUST0439,WH007,2025-09-13,Cash,Delivered
ORD04876,CUST0182,WH008,2025-06-26,Cash,Delivered
ORD04877,CUST0803,WH010,2025-01-14,Credit Card,Delivered
ORD04878,CUST0664,WH006,2025-12-25,Cash,Delivered
ORD04879,CUST0679,WH002,2025-07-28,Net Banking,Delivered
ORD04880,CUST0252,WH002,2025-03-09,UPI,Delivered
ORD04881,CUST0561,WH008,2025-11-17,UPI,Delivered
ORD04882,CUST0648,WH007,2025-09-02,Credit Card,Delivered
ORD04883,CUST0155,WH004,2025-03-11,Cash,Delivered
ORD04884,CUST0600,WH003,2025-07-02,UPI,Shipped
ORD04885,CUST0839,WH009,2025-07-13,Debit Card,Delivered
ORD04886,CUST0425,WH004,2025-07-08,Cash,Delivered
ORD04887,CUST0867,WH003,2025-05-27,Net Banking,Delivered
ORD04888,CUST0042,WH001,2025-01-12,Credit Card,Delivered
ORD04889,CUST0792,WH004,2025-06-22,Net Banking,Shipped
ORD04890,CUST0930,WH003,2025-10-17,Credit Card,Delivered
ORD04891,CUST0213,WH003,2025-02-07,Debit Card,Delivered
ORD04892,CUST0675,WH009,2025-11-03,Cash,Delivered
ORD04893,CUST0130,WH008,2025-04-17,Net Banking,Delivered
ORD04894,CUST0503,WH009,2025-02-22,Credit Card,Shipped
ORD04895,CUST0423,WH006,2025-09-12,Net Banking,Delivered
ORD04896,CUST0918,WH004,2025-06-24,Net Banking,Delivered
ORD04897,CUST0101,WH005,2025-02-18,UPI,Shipped
ORD04898,CUST0168,WH007,2025-06-30,Cash,Delivered
ORD04899,CUST0456,WH004,2025-08-09,Debit Card,Delivered
ORD04900,CUST0500,WH003,2025-03-15,Debit Card,Delivered
ORD04901,CUST0226,WH004,2025-06-26,Cash,Returned
ORD04902,CUST0689,WH007,2025-07-07,Debit Card,Cancelled
ORD04903,CUST0629,WH008,2025-07-17,Cash,Delivered
ORD04904,CUST0524,WH005,2025-08-14,Net Banking,Delivered
ORD04905,CUST0286,WH010,2025-03-26,Debit Card,Delivered
ORD04906,CUST0023,WH005,2025-03-03,Cash,Delivered
ORD04907,CUST0006,WH007,2025-06-11,Net Banking,Delivered
ORD04908,CUST0429,WH006,2025-10-18,Cash,Delivered
ORD04909,CUST0880,WH002,2025-06-20,Credit Card,Shipped
ORD04910,CUST0888,WH007,2025-01-28,Credit Card,Shipped
ORD04911,CUST0729,WH008,2025-08-02,Credit Card,Delivered
ORD04912,CUST0758,WH006,2025-04-29,UPI,Delivered
ORD04913,CUST0797,WH004,2025-10-27,Debit Card,Delivered
ORD04914,CUST0888,WH003,2025-05-18,UPI,Delivered
ORD04915,CUST0309,WH007,2025-02-26,Debit Card,Cancelled
ORD04916,CUST0151,WH004,2025-04-06,Debit Card,Cancelled
ORD04917,CUST0564,WH001,2025-08-25,Debit Card,Cancelled
ORD04918,CUST0741,WH010,2025-09-10,Cash,Shipped
ORD04919,CUST0383,WH002,2025-03-12,Net Banking,Delivered
ORD04920,CUST0054,WH008,2025-12-02,UPI,Delivered
ORD04921,CUST0626,WH009,2025-11-29,Credit Card,Delivered
ORD04922,CUST0569,WH003,2025-08-20,Credit Card,Delivered
ORD04923,CUST0749,WH003,2025-11-27,UPI,Cancelled
ORD04924,CUST0721,WH005,2025-12-24,Debit Card,Delivered
ORD04925,CUST0500,WH007,2025-07-22,Cash,Delivered
ORD04926,CUST0417,WH004,2025-04-11,Credit Card,Shipped
ORD04927,CUST0437,WH004,2025-09-24,UPI,Delivered
ORD04928,CUST0905,WH003,2025-03-12,UPI,Shipped
ORD04929,CUST0913,WH009,2025-01-26,Debit Card,Delivered
ORD04930,CUST0130,WH007,2025-05-18,Debit Card,Shipped
ORD04931,CUST0209,WH004,2025-10-06,Credit Card,Delivered
ORD04932,CUST0692,WH010,2025-08-20,Cash,Delivered
ORD04933,CUST0171,WH009,2025-09-18,Net Banking,Delivered
ORD04934,CUST0088,WH004,2025-11-23,Cash,Delivered
ORD04935,CUST0656,WH005,2025-06-21,Net Banking,Cancelled
ORD04936,CUST0898,WH010,2025-08-11,Credit Card,Delivered
ORD04937,CUST0940,WH007,2025-07-09,Debit Card,Delivered
ORD04938,CUST0117,WH004,2025-01-27,Credit Card,Delivered
ORD04939,CUST0782,WH002,2025-07-09,Net Banking,Cancelled
ORD04940,CUST0052,WH001,2025-07-11,UPI,Delivered
ORD04941,CUST0299,WH007,2025-06-19,UPI,Delivered
ORD04942,CUST0733,WH001,2025-09-29,Net Banking,Cancelled
ORD04943,CUST0975,WH009,2025-04-21,Net Banking,Delivered
ORD04944,CUST0293,WH005,2025-01-19,UPI,Delivered
ORD04945,CUST0279,WH004,2025-02-01,UPI,Delivered
ORD04946,CUST0916,WH009,2025-07-17,Debit Card,Delivered
ORD04947,CUST0854,WH006,2025-04-20,Credit Card,Delivered
ORD04948,CUST0106,WH005,2025-12-02,Net Banking,Delivered
ORD04949,CUST0318,WH008,2025-09-02,Debit Card,Delivered
ORD04950,CUST0202,WH001,2025-01-26,Net Banking,Delivered
ORD04951,CUST0945,WH007,2025-02-22,Net Banking,Cancelled
ORD04952,CUST0289,WH008,2025-07-15,UPI,Delivered
ORD04953,CUST0563,WH005,2025-08-19,UPI,Delivered
ORD04954,CUST0039,WH003,2025-11-08,Cash,Shipped
ORD04955,CUST0106,WH007,2025-12-03,Net Banking,Delivered
ORD04956,CUST0662,WH004,2025-10-14,Cash,Delivered
ORD04957,CUST0096,WH002,2025-08-12,Debit Card,Delivered
ORD04958,CUST0435,WH009,2025-07-19,Cash,Delivered
ORD04959,CUST0585,WH008,2025-10-19,Cash,Delivered
ORD04960,CUST0754,WH009,2025-10-24,Credit Card,Delivered
ORD04961,CUST0424,WH002,2025-03-23,Cash,Shipped
ORD04962,CUST0886,WH001,2025-06-14,Debit Card,Returned
ORD04963,CUST0213,WH006,2025-10-02,Credit Card,Delivered
ORD04964,CUST0553,WH002,2025-11-26,Net Banking,Delivered
ORD04965,CUST0451,WH003,2025-06-17,Net Banking,Delivered
ORD04966,CUST0975,WH004,2025-07-06,Credit Card,Delivered
ORD04967,CUST0789,WH009,2025-10-31,Credit Card,Delivered
ORD04968,CUST0410,WH003,2025-07-18,UPI,Delivered
ORD04969,CUST0494,WH006,2025-12-25,Net Banking,Delivered
ORD04970,CUST0339,WH009,2025-12-15,Debit Card,Cancelled
ORD04971,CUST0562,WH008,2025-08-08,Net Banking,Shipped
ORD04972,CUST0835,WH004,2025-01-03,UPI,Delivered
ORD04973,CUST0350,WH004,2025-09-21,Credit Card,Cancelled
ORD04974,CUST0184,WH008,2025-08-25,Cash,Delivered
ORD04975,CUST0831,WH004,2025-10-14,Debit Card,Delivered
ORD04976,CUST0380,WH001,2025-11-23,Credit Card,Delivered
ORD04977,CUST0380,WH005,2025-09-23,Cash,Delivered
ORD04978,CUST0005,WH009,2025-05-03,Cash,Shipped
ORD04979,CUST0549,WH010,2025-01-04,Cash,Delivered
ORD04980,CUST0655,WH008,2025-01-05,Credit Card,Delivered
ORD04981,CUST0973,WH008,2025-03-27,Cash,Delivered
ORD04982,CUST0124,WH009,2025-03-01,Debit Card,Delivered
ORD04983,CUST0710,WH008,2025-03-07,Net Banking,Cancelled
ORD04984,CUST0002,WH010,2025-04-12,UPI,Delivered
ORD04985,CUST0150,WH002,2025-02-12,UPI,Shipped
ORD04986,CUST0145,WH004,2025-05-23,Debit Card,Delivered
ORD04987,CUST0222,WH001,2025-09-08,Debit Card,Delivered
ORD04988,CUST0870,WH008,2025-09-05,Cash,Delivered
ORD04989,CUST0855,WH007,2025-11-13,UPI,Delivered
ORD04990,CUST0647,WH008,2025-10-26,UPI,Delivered
